user_id,adopt_day,adopt_period,preadopt_client,any_client,country,canada_us,europe,southamerica,perc_ads,georegion,min_period,max_period,min_day,max_day,age,gender_female,tot_plays_main,tot_plays_pre,tot_plays_init,pre_avg_daily_plays,pre_uniq_songs,pre_uniq_artists,pre_uniq_genres,pre_ss_p_stat_20,pre_ss_p_stat_100,pre_ss_p_stat_500,pre_ss_u_stat_20,pre_ss_u_stat_100,pre_ss_u_stat_500,pre_c2_songs,pre_c2_artists,pre_c2_genres,pre_herf_songs,pre_herf_artists,pre_herf_genres,pre_new_artistsp,pre_new_artistsu,pre_multiple_artistsu,pre_no_players,pre_avg_completion,pre_no_listening_days,pre_perc_itunes,pre_session_length,pre_artist_age,pre_client
2563,1,1,no_prior_usage,spot,ES,0,1,0,0.009573409,Europe,1,66,1,457,24,0,13057,3916,23292,47.18072289,41.2037037,18.46296296,3.037037037,0.028089888,0.102400409,0.343207354,0.6,0.46,0.3,0.00587334,0.051327886,0.392236977,0.000741178,0.0060378,0.099224418,0.139172625,0.314944835,0.470411234,2,0.987668319,54,0,188.4822581,1996.393305,spot+other
2564,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,66,1,458,27,0,50465,9641,63614,114.7738095,52.68421053,10.15789474,2.302631579,0.008194171,0.018566539,0.095218338,0.25,0.15,0.132,0.019085157,0.039829893,0.195830308,0.000966843,0.005327283,0.040081978,0.35680946,0.487046632,0.775906736,4,0.98119611,76,0,365.7995338,1993.315372,wawmpfoo+other
2565,101,15,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,BR,0,0,1,0.063662791,South America,1,66,1,458,18,1,10858,2600,23807,30.95238095,19.7012987,1.61038961,0.402597403,0.008461538,0.187692308,0.640769231,0.1,0.15,0.1,0.012692308,0.214615385,0.525769231,0.001242308,0.044806213,0.178678698,0.109230769,0.233870968,0.725806452,7,0.964291995,77,0.046153846,69.87042254,1992.875,itun+wawmpfoo+other
2566,NA,NA,NA,other,AR,0,0,1,NA,South America,1,36,1,251,21,0,1801,1229,6807,15.55696203,13.93220339,1.457627119,0.593220339,0,0,0.04719284,0.05,0.01,0.014,0.028478438,0.283970708,0.430431245,0.002523104,0.065646391,0.150556692,0.198535395,0.325581395,0.872093023,2,0.97540655,59,0,65.10695971,1996.273973,other
2567,NA,NA,NA,other,BR,0,0,1,NA,South America,1,42,3,291,18,1,188,694,842,10.67692308,16.88235294,7.176470588,1.735294118,0,0.025936599,0.132564841,0.05,0.11,0.068,0.020172911,0.07925072,0.448126801,0.00224651,0.011676868,0.147704906,0.452449568,0.778688525,0.524590164,3,0.960985135,34,0,67.07304965,1992.574561,other
2568,NA,NA,NA,itun,DE,0,1,0,NA,Europe,1,66,2,458,25,0,7131,2745,13553,32.67857143,38.08474576,0.593220339,0.220338983,0,0.13151184,0.558105647,0.05,0.08,0.03,0.015664845,0.540255009,0.604007286,0.000758989,0.201538946,0.257051171,0.004007286,0.057142857,0.971428571,2,0.987141898,59,0.139162113,98.0637931,1942.3,itun+other
2569,NA,NA,NA,wawmpfoo+other,OM,0,0,0,NA,Other,1,66,1,458,21,0,21439,5890,8255,70.11904762,17.43037975,2.784810127,0.784810127,0.087096774,0.223259762,0.450424448,0.6,0.26,0.128,0.037691002,0.191001698,0.278777589,0.003037349,0.038171342,0.087699966,0.088964346,0.577272727,0.736363636,5,0.989660851,79,0,120.8735329,2003.207254,wawmpfoo+other
2570,1,1,no_prior_usage,spot+other,ES,0,1,0,0.04614973,Europe,1,66,1,458,26,0,23995,3041,9218,36.20238095,22.08860759,5.696202532,1.379746835,0.006247945,0.099638277,0.236764222,0.15,0.21,0.156,0.017757317,0.081552121,0.247615916,0.00117251,0.01219257,0.057437859,0.371588293,0.591111111,0.533333333,4,0.976794879,79,0,70.27382075,2001.159794,spot+other
2571,NA,NA,NA,other,BY,0,0,0,NA,Other,6,49,36,342,22,1,207,134,884,2.68,4.666666667,2.333333333,1.222222222,0,0.067164179,0.23880597,0.05,0.03,0.012,0.126865672,0.253731343,0.313432836,0.02205391,0.064156828,0.103252395,0.425373134,0.380952381,0.428571429,1,0.912651447,18,0,29.98125,1987.515152,other
2572,NA,NA,NA,itun+wawmpfoo+other,ID,0,0,0,NA,Other,1,65,1,453,22,1,3373,1252,6964,14.9047619,13.4057971,6.608695652,1.289855072,0.084664537,0.25399361,0.499201278,0.7,0.44,0.246,0.011980831,0.091853035,0.36341853,0.001496647,0.009261858,0.106712327,0.082268371,0.120614035,0.39254386,6,0.978142483,69,0.248402556,43.79316239,1999.3386,itun+wawmpfoo+other
2573,371,53,wawmpfoo+other,spot+wawmpfoo+other,FR,0,1,0,0,Europe,1,66,1,458,19,0,36189,8419,12879,100.2261905,56.5443038,4.493670886,0.594936709,0.006295284,0.065684761,0.240764936,0.1,0.12,0.108,0.015797601,0.165102744,0.548639981,0.000859162,0.024998448,0.179707617,0.203824682,0.614084507,0.76056338,4,0.986517554,79,0,168.7976965,1991.154079,other
2574,3,1,no_prior_usage,spot+itun+wawmpfoo+other,MX,0,0,0,0.036528029,Other,1,65,3,455,20,1,9666,1699,13656,20.22619048,17.69491525,4.745762712,1.440677966,0.052972337,0.313125368,0.536197763,0.4,0.27,0.136,0.01942319,0.1241907,0.362566215,0.00195143,0.019840983,0.102293666,0.102413184,0.357142857,0.575,3,0.970778499,59,0.137139494,81.0592233,2001.355805,spot+itun+other
2575,NA,NA,NA,wawmpfoo,IR,0,0,0,NA,Other,1,39,3,269,25,0,2517,3643,8839,45.5375,7.510204082,0.816326531,0.244897959,0,0,0.329947845,0.05,0.01,0.016,0.052154817,0.485039802,0.798243206,0.010322837,0.148522516,0.497803593,0.121603074,0.575,0.75,2,0.988555381,49,0,216.8353535,2002.756757,wawmpfoo+other
2576,NA,NA,NA,wawmpfoo+other,DE,0,1,0,NA,Europe,1,66,1,458,23,0,20310,6136,42708,73.04761905,46.17721519,5.17721519,1.063291139,0.021023468,0.091753585,0.330997392,0.45,0.28,0.162,0.015971317,0.085886571,0.37874837,0.000821822,0.012089084,0.108899548,0.186114733,0.391198044,0.82396088,4,0.977693,79,0,166.2596899,1975.394872,wawmpfoo+other
2577,NA,NA,NA,wawmpfoo+other,IT,0,1,0,NA,Europe,1,65,1,453,26,0,12620,2337,15341,27.82142857,26.35135135,6.067567568,1.635135135,0.001711596,0.03465982,0.087291399,0.2,0.2,0.104,0.008130081,0.025673941,0.191698759,0.000631137,0.005559025,0.037734761,0.251604621,0.438752784,0.498886414,6,0.990956986,74,0,91.6498996,1995.514066,wawmpfoo+other
2578,NA,NA,NA,itun+wawmpfoo+other,IE,0,1,0,NA,Europe,1,66,2,458,31,0,18707,4473,30602,53.25,51.04225352,15.33802817,2.802816901,0,0.015649452,0.052313883,0.05,0.04,0.04,0.00558909,0.029063268,0.193606081,0.000384301,0.002932317,0.044182176,0.347641404,0.378328742,0.510560147,3,0.929404677,71,0.006706908,183.1270115,1998.621714,itun+other
2579,NA,NA,NA,itun+other,AU,0,0,0,NA,Other,1,66,1,458,18,1,33550,8645,22398,102.9166667,9.333333333,1.430555556,0.402777778,0.006477733,0.490456912,0.576749566,0.2,0.14,0.052,0.073799884,0.566454598,0.6891845,0.00870441,0.229130048,0.301433117,0.019548872,0.194174757,0.844660194,2,0.984223819,72,0.124696356,217.4741348,2004.666667,itun+other
2580,153,22,wawmpfoo+other,spot+wawmpfoo+other,US,1,0,0,0.101604278,Canada/US,1,65,2,449,22,1,7328,258,4994,5.16,8.181818182,2.318181818,1.227272727,0,0.096899225,0.209302326,0.05,0.09,0.032,0.093023256,0.282945736,0.337209302,0.010966889,0.064629529,0.100354546,0.298449612,0.333333333,0.62745098,2,0.95320214,22,0,37.42352941,1997.195122,wawmpfoo+other
2581,NA,NA,NA,wawmpfoo,CA,1,0,0,NA,Canada/US,1,9,1,57,28,0,495,1236,12061,15.07317073,14.05,1.983333333,0.783333333,0,0.004854369,0.1302589,0.05,0.02,0.014,0.015372168,0.186893204,0.284789644,0.001766058,0.035131335,0.083352971,0.153721683,0.226890756,0.680672269,2,0.988869071,60,0,52.93954802,1983.875,wawmpfoo+other
2582,22,4,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0.059653427,South America,1,66,1,458,20,1,9428,2569,24253,30.58333333,15.35211268,3.098591549,0.845070423,0.019462826,0.079797587,0.209030751,0.1,0.12,0.092,0.030362009,0.0984819,0.293888673,0.00271328,0.020207853,0.069888137,0.08719346,0.204545455,0.7,5,0.989508275,71,0,85.60453649,1995.379808,spot+wawmpfoo+other
2583,NA,NA,NA,other,US,1,0,0,NA,Canada/US,12,12,84,84,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2584,NA,NA,NA,itun+other,US,1,0,0,NA,Canada/US,1,34,3,237,16,1,2043,2192,3696,28.46753247,14.94230769,3.557692308,1.057692308,0.023266423,0.039689781,0.054288321,0.15,0.05,0.018,0.035127737,0.122262774,0.447080292,0.003846103,0.019044035,0.124642446,0.229927007,0.540540541,0.767567568,4,0.971632429,52,0.24270073,113.4585507,1995.992248,itun+other
2585,NA,NA,NA,itun+other,NA,0,0,0,NA,Other,1,65,1,454,23,1,6497,1891,2957,22.51190476,11.38461538,5.184615385,0.953846154,0.110523533,0.287678477,0.574299313,0.6,0.38,0.216,0.030671602,0.078265468,0.626123744,0.003025548,0.010874243,0.268806205,0.152829191,0.448071217,0.652818991,3,0.951404272,65,0.234796404,65.83773148,1983.259939,itun+other
2586,NA,NA,NA,itun+wawmpfoo+other,BR,0,0,1,NA,South America,1,55,1,385,20,1,513,444,17300,6.253521127,11.05555556,1,0.5,0.189189189,0.272522523,0.941441441,0.3,0.11,0.032,0.031531532,0.463963964,0.759009009,0.007477072,0.155354679,0.303455483,0.024774775,0.166666667,0.944444444,2,0.986644557,18,0,66.70320513,1999.277778,wawmpfoo+other
2587,13,2,itun+other,spot+itun+other,ES,0,1,0,0.046511628,Europe,1,66,1,457,20,1,11717,4248,30240,50.57142857,16,2.095890411,0.739726027,0.01153484,0.039312618,0.079566855,0.2,0.11,0.056,0.029896422,0.17113936,0.343691149,0.002491812,0.040105281,0.115666927,0.140772128,0.333333333,0.614379085,6,0.97977118,73,0.232580038,104.7696899,1998.927536,spot+itun+other
2588,NA,NA,NA,wawmpfoo,US,1,0,0,NA,Canada/US,1,43,1,298,30,1,5100,3643,40120,43.36904762,7.565217391,1.594202899,0.434782609,0.645896239,0.673895141,0.749931375,0.1,0.04,0.02,0.128191051,0.706011529,0.780400769,0.01972392,0.426347944,0.486376657,0.046939336,0.118181818,0.654545455,2,0.986805331,69,0,145.5268817,2004.737374,wawmpfoo+other
2589,209,30,itun,spot+itun,DE,0,1,0,0.034947465,Europe,1,66,1,456,26,0,23789,2092,31677,25.51219512,27.14285714,1.761904762,0.952380952,0.006214149,0.030592734,0.336042065,0.1,0.05,0.024,0.009560229,0.270554493,0.336998088,0.001582099,0.06388765,0.090867422,0.212237094,0.391891892,0.743243243,2,0.981549538,42,0.578871893,115.1283582,1993.666667,itun+other
2590,NA,NA,NA,other,US,1,0,0,NA,Canada/US,8,65,54,453,27,0,729,0,1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2591,261,38,wawmpfoo+other,spot+wawmpfoo+other,ID,0,0,0,0.080979284,Other,1,66,1,458,18,0,44127,6997,19756,83.29761905,23.57142857,2.649350649,0.597402597,0,0.018007718,0.404601972,0.05,0.05,0.07,0.030727455,0.18236387,0.760182936,0.002366334,0.03043978,0.304691373,0.08360726,0.299019608,0.87254902,2,0.993215814,77,0,251.7962626,1999.671717,wawmpfoo+other
2592,18,3,wawmpfoo+other,spot+wawmpfoo+other,BG,0,1,0,0.003849856,Europe,1,66,1,458,22,0,2949,511,3474,7.405797101,16.04347826,1.173913043,0.652173913,0,0.283757339,0.414872798,0.05,0.05,0.018,0.02739726,0.43444227,0.53816047,0.004024954,0.115628387,0.176833728,0.252446184,0.444444444,0.851851852,5,0.990628713,23,0,69.69940476,1990.111111,spot+wawmpfoo+other
2593,19,3,itun,spot+itun+other,NL,0,1,0,0.027395275,Europe,1,66,1,457,24,1,17293,4949,36034,58.91666667,48.36986301,3.438356164,0.876712329,0.010911295,0.051121439,0.161244696,0.35,0.2,0.096,0.007678319,0.075368761,0.376641746,0.000521259,0.012304491,0.106795885,0.188320873,0.25498008,0.836653386,3,0.985452506,73,0.267932916,160.2637116,1998.632911,spot+itun+other
2594,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,65,4,449,22,1,1766,487,1210,5.93902439,11,3.647058824,1.235294118,0.114989733,0.359342916,0.587268994,0.25,0.21,0.102,0.016427105,0.205338809,0.478439425,0.003377339,0.04525465,0.162276689,0.252566735,0.64516129,0.306451613,3,0.943094245,34,0,49.14097222,1997.946429,wawmpfoo+other
2595,NA,NA,NA,itun+wawmpfoo+other,BR,0,0,1,NA,South America,1,66,1,456,24,0,6284,3118,14595,37.11904762,14.5,1.606060606,0.439393939,0.12508018,0.738935215,0.937139192,0.6,0.28,0.12,0.087235407,0.603271328,0.847979474,0.011385401,0.306746278,0.628274403,0.034958307,0.29245283,0.726415094,3,0.925117568,66,0.159717768,88.87320988,1993.941176,itun+wawmpfoo+other
2596,119,17,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0.093425606,South America,1,65,1,454,25,0,15055,3838,33433,60.92063492,24.74603175,1.698412698,0.333333333,0,0,0.161021365,0.05,0.01,0.042,0.039082856,0.322824388,0.627410109,0.003822747,0.083103987,0.222818984,0.081552892,0.242990654,0.91588785,3,0.989730927,63,0,117.5855114,1998.865385,wawmpfoo+other
2597,405,58,itun+other,spot+itun+other,AU,0,0,0,0.01754386,Other,1,65,1,452,20,0,68840,9117,42222,108.5357143,16.43243243,1.189189189,0.445945946,0.000987167,0.093671164,0.153998026,0.1,0.09,0.044,0.050235823,0.432817813,0.478446858,0.006148928,0.113373848,0.14460628,0.208401887,0.170454545,0.943181818,2,0.987089314,74,0.348360206,269.1324561,2001.352941,itun+other
2598,117,17,wawmpfoo+other,spot+wawmpfoo+other,PL,0,1,0,0,Europe,1,66,7,458,23,1,9925,773,10674,9.543209877,7.902439024,1.463414634,0.731707317,0,0.157826649,0.205692109,0.05,0.07,0.03,0.03622251,0.344113842,0.456662354,0.006401363,0.099478017,0.154454428,0.225097025,0.533333333,0.516666667,3,0.957398491,41,0,82.90801282,1996.425926,wawmpfoo+other
2599,NA,NA,NA,NA,US,1,0,0,NA,Canada/US,1,4,1,28,19,1,0,139,367,1.782051282,2.083333333,0.916666667,0.375,0,0.021582734,0.179856115,0.05,0.02,0.008,0.223021583,0.352517986,0.654676259,0.041560996,0.107189069,0.254489933,0.208633094,0.545454545,0.909090909,2,0.985083296,24,0,28.57371795,2001.454545,other
2600,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,50,1,350,30,1,5808,2065,3047,24.87951807,18.39705882,6.588235294,1.676470588,0.04503632,0.100726392,0.182566586,0.45,0.21,0.098,0.015496368,0.086682809,0.268765133,0.001467324,0.012976098,0.060489069,0.391767554,0.790178571,0.475446429,4,0.969362907,68,0,72.70700637,1990.066474,wawmpfoo+other
2601,306,44,itun+other,spot+itun+other,SG,0,0,0,0,Other,1,66,1,456,13,0,14709,2565,2589,30.53571429,10.52702703,1.405405405,0.297297297,0.004678363,0.421832359,0.623781676,0.2,0.08,0.046,0.01871345,0.403508772,0.914619883,0.002422626,0.129773796,0.755799809,0.205847953,0.990384615,0.769230769,2,0.86753008,74,0.128654971,70.06463585,1997.445783,itun+other
2602,250,36,wawmpfoo+other,spot+wawmpfoo+other,DE,0,1,0,0.070621469,Europe,1,65,1,452,54,0,7263,2449,21021,31.3974359,44.41860465,8.744186047,1.418604651,0.015924867,0.083299306,0.23438138,0.1,0.11,0.078,0.011433238,0.096774194,0.556553695,0.00070745,0.014470953,0.184448249,0.05757452,0.178191489,0.643617021,3,0.975834949,43,0,156.7378049,1990.298883,wawmpfoo+other
2603,2,1,no_prior_usage,spot+itun+wawmpfoo+other,BR,0,0,1,0.050868341,South America,1,66,2,457,25,1,18058,3653,14656,43.48809524,18.95522388,3.47761194,0.626865672,0.113331508,0.376129209,0.727621133,0.7,0.44,0.194,0.028196003,0.228031755,0.616205858,0.00318433,0.042626916,0.27609503,0.047084588,0.274678112,0.575107296,7,0.99150306,67,0.022721051,139.2067493,1988.473214,spot+itun+other
2604,86,13,itun+other,spot+itun+other,BR,0,0,1,0.0599182,South America,1,66,1,458,15,0,7230,1520,4121,18.0952381,4.986666667,1.133333333,0.226666667,0.298684211,0.594736842,0.791447368,0.8,0.37,0.128,0.052631579,0.240131579,0.830263158,0.008448753,0.069645083,0.488358726,0.089473684,0.541176471,0.635294118,6,0.978378953,75,0,60.6973262,2000.592593,other
2605,NA,NA,NA,wawmpfoo+other,UA,0,0,0,NA,Other,1,66,1,457,25,0,3669,731,731,23.58064516,19.5,1.692307692,0.423076923,0,0.051983584,0.476060192,0.05,0.06,0.038,0.02872777,0.240766074,0.597811218,0.003063472,0.056420659,0.250458024,0.581395349,1,0.886363636,3,0.994756702,26,0,66.64222222,1989.44186,wawmpfoo+other
2606,NA,NA,NA,other,SE,0,1,0,NA,Europe,1,65,1,453,49,0,26676,8025,9697,95.53571429,58.46938776,6,0.979591837,0,0.022803738,0.075264798,0.05,0.03,0.032,0.01694704,0.086479751,0.409968847,0.001664502,0.014098699,0.120843004,0.099813084,0.551020408,0.870748299,2,0.935254805,49,0,867.3785185,1998.352518,other
2607,1,1,no_prior_usage,spot+itun+other,US,1,0,0,0.046103631,Canada/US,1,66,1,458,27,0,13135,3164,24050,37.66666667,20.07594937,2.962025316,0.987341772,0.017699115,0.024968394,0.371997472,0.3,0.11,0.058,0.026864728,0.250316056,0.514854614,0.002197805,0.050212089,0.147093527,0.113147914,0.337606838,0.641025641,3,0.990470141,79,0.252212389,79.16898356,1994.391509,spot+itun+other
2608,NA,NA,NA,wawmpfoo,US,1,0,0,NA,Canada/US,35,66,245,458,38,0,5117,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2609,70,10,itun+other,spot+itun+other,SG,0,0,0,0.094890511,Other,1,66,1,458,20,0,14045,4927,23018,58.6547619,19.1038961,1.753246753,0.454545455,0.00121778,0.012989649,0.10574386,0.15,0.08,0.038,0.015628171,0.093566065,0.321696773,0.001757381,0.021546279,0.09455497,0.211690684,0.333333333,0.866666667,3,0.969876774,77,0.331033083,108.841629,2002.570248,itun+other
2610,92,14,wawmpfoo+other,spot+wawmpfoo+other,BR,0,0,1,0.064917741,South America,1,66,1,458,24,0,17031,4486,44631,53.4047619,20.12820513,1.717948718,0.282051282,0,0.001114579,0.352429782,0.05,0.03,0.058,0.025189478,0.194828355,0.712661614,0.002378629,0.039447141,0.304712794,0.021622827,0.044776119,0.888059701,2,0.990880514,78,0,108.5555316,1995.976923,wawmpfoo+other
2611,NA,NA,NA,wawmpfoo+other,BR,0,0,1,NA,South America,1,66,1,458,22,0,5960,497,707,16.56666667,21.47619048,2.238095238,1.095238095,0,0,0.022132797,0.05,0.01,0.004,0.022132797,0.130784708,0.384305835,0.002554563,0.035678862,0.101474035,0.716297787,0.787234043,0.914893617,3,0.979855803,21,0,65.75654762,1988.425,wawmpfoo+other
2612,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,22,1,148,18,0,1026,1509,1509,22.86363636,11.28070175,5.157894737,1.122807018,0.027170311,0.11398277,0.355864811,0.35,0.22,0.084,0.024519549,0.119946985,0.347249834,0.003564651,0.017844337,0.100299901,0.459244533,1,0.496598639,4,0.961142782,57,0.002650762,62.98475177,2000.32618,itun+other
2613,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,1,66,1,458,23,1,1828,766,8872,9.341463415,1.981818182,0.745454545,0.272727273,0.018276762,0.070496084,0.121409922,0.15,0.06,0.022,0.107049608,0.224543081,0.503916449,0.022571563,0.05713789,0.19774148,0.295039164,0.292682927,0.853658537,2,0.980579313,55,0,40.8461165,2002.875,wawmpfoo+other
2614,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,1,65,1,454,19,1,14718,5066,17512,60.30952381,18.87179487,1.871794872,0.512820513,0.005921832,0.109553889,0.691472562,0.2,0.15,0.08,0.044611133,0.326095539,0.493485985,0.005296529,0.078104746,0.174881692,0.15633636,0.479452055,0.773972603,4,0.970241147,78,0,104.3483471,1996.377622,wawmpfoo+other
2615,405,58,itun+other,spot+itun+other,US,1,0,0,0,Canada/US,1,60,1,418,22,0,7298,3060,14197,36.42857143,24.25,3.1875,0.875,0.039869281,0.226143791,0.468627451,0.4,0.24,0.14,0.057843137,0.132679739,0.358496732,0.003572558,0.020689906,0.098027041,0.210130719,0.264705882,0.75,3,0.977219538,64,0.253594771,88.83485839,1997.021164,itun+other
2616,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,1,66,1,456,28,1,1705,859,6203,10.22619048,7.791666667,1.145833333,0.604166667,0,0.020954598,0.281722934,0.05,0.04,0.016,0.031431898,0.238649593,0.456344587,0.005210867,0.065291016,0.149835814,0.266589057,0.581818182,0.6,3,0.987703391,48,0,47.82657658,2003.6875,wawmpfoo+other
2617,NA,NA,NA,other,RS,0,0,0,NA,Other,1,66,2,457,29,0,1135,219,1989,2.844155844,9.9,2.2,1.25,0.01369863,0.342465753,0.406392694,0.1,0.07,0.026,0.03196347,0.305936073,0.465753425,0.005733825,0.067158733,0.157106816,0.611872146,0.545454545,0.75,3,0.968398545,20,0,42.22391304,1967.605263,other
2618,NA,NA,NA,wawmpfoo+other,BG,0,1,0,NA,Europe,1,65,1,450,22,1,2614,818,3263,9.855421687,15.26666667,0.933333333,0.566666667,0.045232274,0.187041565,0.555012225,0.1,0.05,0.026,0.061124694,0.276283619,0.338630807,0.004863075,0.07852954,0.109734519,0.111246944,0.214285714,0.821428571,3,0.989668506,30,0,87.32536232,1993.04,wawmpfoo+other
2619,NA,NA,NA,wawmpfoo+other,UK,0,1,0,NA,Europe,1,66,1,458,30,0,5656,1324,8649,15.76190476,11.96,0.92,0.106666667,0.150302115,0.50755287,0.820241692,0.4,0.24,0.094,0.01510574,0.169939577,0.935800604,0.001604129,0.036851617,0.744585208,0.018882175,0.072463768,0.942028986,3,0.991248398,75,0,43.46466667,1983.941176,wawmpfoo+other
2620,NA,NA,NA,other,RU,0,0,0,NA,Other,1,66,1,458,23,0,3715,958,7567,11.68292683,12.15517241,1.620689655,0.362068966,0,0.004175365,0.063674322,0.05,0.03,0.018,0.017745303,0.21085595,0.612734864,0.001961289,0.042263588,0.235762135,0.173277662,0.180851064,0.872340426,2,0.98832741,58,0,66.43670635,1988.642857,other
2621,1,1,no_prior_usage,spot+other,US,1,0,0,0.065517241,Canada/US,1,66,1,457,25,0,10584,4540,7690,54.04761905,37.36111111,10.05555556,1.125,0,0.005506608,0.066740088,0.05,0.09,0.1,0.005726872,0.040088106,0.65154185,0.000591026,0.004814473,0.352493741,0.204845815,0.602209945,0.698895028,6,0.98794452,72,0,119.6926554,2000.455556,spot+other
2622,NA,NA,NA,wawmpfoo+other,BR,0,0,1,NA,South America,1,10,2,66,24,0,120,1446,24121,17.21428571,13.90322581,3.774193548,0.951612903,0.017980636,0.235131397,0.413554633,0.25,0.3,0.142,0.019363762,0.171507607,0.328492393,0.001888168,0.029490424,0.097540982,0.008298755,0.038461538,0.64957265,3,0.981231751,62,0,44.11666667,1989.543689,wawmpfoo+other
2623,NA,NA,NA,wawmpfoo+other,US,1,0,0,NA,Canada/US,1,48,1,332,69,0,11965,2243,5959,30.7260274,13.35384615,2.523076923,0.538461538,0.046366473,0.157378511,0.327240303,0.3,0.14,0.066,0.028979046,0.138207757,0.644672314,0.003469455,0.027669577,0.2532126,0.172982613,0.37804878,0.670731707,3,0.950388191,65,0,97.00712788,1982.453416,wawmpfoo+other
2624,NA,NA,NA,wawmpfoo+other,NA,0,0,0,NA,Other,1,61,1,423,25,0,6220,1550,12834,18.90243902,11.0625,4.734375,1.453125,0.014193548,0.119354839,0.452258065,0.4,0.3,0.134,0.050967742,0.151612903,0.347096774,0.003933403,0.025300312,0.098104475,0.203870968,0.366336634,0.471947195,4,0.953419389,64,0,51.05231144,1987.049618,wawmpfoo+other
2625,NA,NA,NA,itun+other,US,1,0,0,NA,Canada/US,1,66,1,458,29,1,18823,1347,23527,16.42682927,13.12698413,3.126984127,0.650793651,0.083890126,0.152190052,0.544172235,0.4,0.2,0.148,0.040089087,0.08908686,0.374907201,0.003099081,0.018685423,0.119814772,0.001484781,0.010152284,0.675126904,2,0.838243058,63,0.242019302,48.96333333,1989.214286,itun+other
2626,NA,NA,NA,wawmpfoo+other,UA,0,0,0,NA,Other,1,65,1,453,24,1,19312,5182,11430,61.69047619,42.88607595,15.11392405,2.797468354,0.013701274,0.076611347,0.175607873,0.55,0.47,0.258,0.019876496,0.035700502,0.358548823,0.000757156,0.003695734,0.090940183,0.544577383,0.718592965,0.502512563,5,0.954846578,79,0,127.0371901,2001.036364,other
